,collocate,raw_frequency,MI
4116,spaces,2,4.439258215295897
4117,span,1,4.533371506866376
4118,spare,1,1.8010566837645345
4119,sparing,1,4.713064941254061
4120,spark,6,5.2531869345084825
4121,sparkle,1,3.9889075239515552
4122,sparkled,2,4.047863691084675
4123,sparkling,6,4.723619128932751
4124,spasmodically,1,5.6254263949883265
4125,speak,3,0.9128976906797356
4126,speaking,1,0.7613670556827663
4127,speaks,1,2.671742357677835
4128,spectacle,6,4.643372402080704
4129,spectators,1,3.3169761825418824
4130,speculative,1,4.398196728498123
4131,speech,3,2.1792848078498217
4132,speeches,1,3.10205346437253
4133,speedily,1,2.825041321245446
4134,spendthrift,1,5.868372573598716
4135,spent,3,2.287867431326651
4136,spick,1,6.2250475175374484
4137,spins,1,7.159356754914282
4138,spinster,1,4.31550501265301
4139,spirit,15,3.3373247678128606
4140,spirited,4,4.69743962335098
4141,spirits,32,4.758882166783423
4142,spite,1,1.1681195063639322
4143,splendid,5,3.325983488397353
4144,splendour,4,4.41851673098908
4145,split,1,3.7050495479381778
4146,spoiled,1,3.227531122189956
4147,spoke,4,1.327874250971208
4148,spoken,3,2.0519431214547
4149,sponsible,1,7.4778104860328165
4150,sport,2,3.403456068687218
4151,sported,1,5.496809017166233
4152,sportive,1,5.462907465490551
4153,sports,2,4.648280387392896
4154,spots,1,3.5558371497515022
4155,sprang,3,2.4853957380500886
4156,spray,1,3.5809011184147184
4157,spread,2,2.3583207870244784
4158,spreading,2,3.7122593845049274
4159,spreads,1,4.856771661920236
4160,sprigged,1,7.072345377924652
4161,sprightly,2,5.175225393038771
4162,spring,5,2.9171147901465546
4163,sprinkling,1,4.7614614821159105
4164,sprites,1,6.9923026702511155
4165,spun,1,4.072455094221997
4166,squalid,1,4.29975665568487
4167,square,2,2.3688392912156986
4168,st,1,4.1545746458403725
4169,staccato,2,6.338376202844452
4170,stacks,1,5.213446605858969
4171,stages,1,3.97752220172643
4172,stained,2,3.444676654855612
4173,stalked,1,4.229375858923071
4174,stalks,1,4.903291677555129
4175,stalls,1,4.0238625389851315
4176,stand,3,1.723519747266939
4177,stands,1,2.275178369619187
4178,stare,1,2.7660305649864667
4179,stared,1,1.6173804513507697
4180,staring,1,1.8157184384308243
4181,stars,1,1.9394924511041467
4182,start,3,2.458600944966426
4183,started,1,0.8775999085987118
4184,starter,1,6.421757811783502
4185,starting,1,2.3956300247734648
4186,startle,1,4.68971757725707
4187,state,1,0.677918852926624
4188,stately,1,2.6160619726442778
4189,stay,3,1.8261988837055247
4190,steadfast,1,4.210144496995183
4191,steady,1,1.8952544688107589
4192,steamer,1,2.9186842385461316
4193,steed,1,4.0238625389851315
4194,steel,1,2.290424680192061
4195,stemmed,1,6.2250475175374484
4196,step,6,2.6257802221131987
4197,stepping,1,2.91346229456498
4198,steps,3,2.118084491356136
4199,stern,1,1.9419536878868373
4200,stilish,1,9.557252027712652
4201,still,13,1.6131418243340685
4202,stirring,1,2.795679258908596
4203,stolid,1,4.274048298974663
4204,stone,1,1.030504623491603
4205,stood,12,1.8985131434911853
4206,stool,1,2.946555982994893
4207,stopped,2,1.4186872904510195
4208,stopping,1,2.52816446356299
4209,stored,1,3.9188973583789064
4210,stores,2,4.064190584372104
4211,stories,6,3.8635198889099525
4212,storm,1,1.683273648108151
4213,story,2,1.1680058506270368
4214,stout,1,2.26151695496337
4215,strain,1,2.351616851302288
4216,strained,1,2.8577516875509743
4217,strains,3,5.213446605858969
4218,straits,1,4.475847662728189
4219,strange,3,1.258380697331411
4220,stranger,2,1.941460955676819
4221,strangers,1,2.213179177139586
4222,strangest,1,3.843519222203283
4223,straw,1,2.420768819122405
4224,stream,1,1.6851780478457783
4225,streamer,1,6.724038683656436
4226,streamers,4,7.072345377924652
4227,street,4,2.075555490650449
4228,streets,13,3.916982958778777
4229,strength,1,0.8343463267118842
4230,stretch,1,2.9587429990981367
4231,stretching,2,3.6587254762639394
4232,strewn,1,3.767291856815399
4233,stricken,1,2.641528579081338
4234,strictest,1,4.666902899490898
4235,striking,1,2.1572425105499597
4236,strip,1,3.5459848533084903
4237,striped,1,4.507396020463115
4238,stripling,1,5.294572150671336
4239,stripped,1,3.619715822630226
4240,strode,1,3.0076012854788416
4241,strong,8,2.3436678307976977
4242,strove,1,2.7991575232849213
4243,strung,1,3.9224624245434025
4244,study,1,1.4148977508628182
4245,stupefaction,1,5.035463450663611
4246,style,2,2.9239335944322753
4247,stylish,1,5.531900336977503
4248,subdued,1,2.647498746067842
4249,subject,1,0.5785915380729655
4250,subjects,2,2.9642074935702154
4251,sublime,1,3.4480044449482867
4252,subservient,1,5.367597285686227
4253,subtle,2,3.2319974092033967
4254,succeeded,1,1.7661425171026248
4255,succeeds,1,4.912861128571279
4256,success,1,1.4088063614694164
4257,successful,1,2.4073351915805437
4258,successive,1,4.0600838024194505
4259,such,25,1.9315398892619955
4260,sudden,2,1.2380220890803262
4261,suddenly,5,1.7130897132715355
4262,suede,1,7.4778104860328165
4263,suffer,1,1.6532863936804865
4264,suffered,1,1.4447242642340148
4265,suffering,1,1.540604150654849
4266,sufficient,2,2.403809232981411
4267,sufficiently,1,2.1106669285549273
4268,suggested,2,2.025699646305363
4269,suggestion,1,2.039731177109621
4270,suggestive,2,4.181973620028487
4271,suit,2,2.424754476052608
4272,suited,1,2.739421456258502
4273,sullen,1,2.7694070454030726
4274,summer,13,3.7186249205449187
4275,summons,1,2.921305472026006
4276,sumptuousness,1,7.360027450376433
4277,sun,7,2.5537970344149996
4278,sunbonnets,1,8.170957666592761
4279,sundry,1,3.731251920332202
4280,sunlight,3,3.6153279261648064
4281,sunlit,1,4.520299425299023
4282,sunshade,1,5.162802873040214
4283,sunshine,6,3.8523590587724237
4284,superficial,1,4.039799131247944
4285,superstition,1,3.4216871366309136
4286,supper,6,3.3932357154065205
4287,suppers,3,6.145004809863912
4288,supping,1,6.091516124912926
4289,supple,1,4.294561838807766
4290,supplied,1,2.905680154122925
4291,suppose,6,2.0057148977158987
4292,supremely,1,4.629998342555448
4293,surcoat,1,6.338376202844452
4294,sure,1,-0.3070268115981953
4295,surely,1,1.3163394860237532
4296,surface,1,2.152364452096527
4297,surgeon,1,3.0395807548003773
4298,surging,1,4.191276012690801
4299,surly,1,4.015988482554226
4300,surprise,2,1.589278848049717
4301,surrendered,1,4.2589346611646155
4302,surrounded,1,2.0348517963255275
4303,surrounding,2,3.706487362707805
4304,surroundings,1,2.807320833924082
4305,surveyed,1,3.3015019859592853
4306,survival,1,4.865904145483508
4307,suspected,1,2.0672811288778514
4308,suspicion,1,1.8336895554346824
4309,swagger,1,4.893812933600585
4310,swarming,1,4.3867680326745
4311,swear,1,2.168305930094215
4312,sweet,14,3.3865958168196433
4313,sweetest,1,3.3793079136620516
4314,sweetheart,1,3.63299623029812
4315,swept,3,2.8581622808640716
4316,swift,1,2.1475100736317287
4317,swirl,1,5.091343909058068
4318,sword,3,2.468008872685138
4319,swung,2,3.022736709543943
4320,sympathetic,1,2.8902952352834452
4321,sympathy,2,2.0927421930761247
4322,t,33,1.274516147510898
4323,table,7,1.9835005572365205
4324,tables,5,4.166355479871522
4325,taciturn,1,4.705221763793035
4326,take,2,-0.13291853432700185
4327,taken,4,1.412355161138104
4328,takes,1,1.883099106430977
4329,taking,3,1.5866267853825793
4330,tale,1,1.6496004330015632
4331,talk,10,2.2080855138488813
4332,talkative,3,5.457367285114936
4333,talked,4,2.327050996342443
4334,talking,1,0.7224782134987705
4335,tall,2,1.7587289740874459
4336,tangle,2,4.685878800949904
4337,tantalising,1,7.4778104860328165
4338,taper,1,4.331505353999451
4339,tapering,1,5.057442357382387
4340,tapestries,1,4.736970462107616
4341,tarnished,1,4.769760284930606
4342,taste,3,2.5550960733090307
4343,tastes,1,3.1275325496735147
4344,tatters,1,5.479714583806933
4345,taught,1,1.7344067374328789
4346,taut,1,5.114600771222335
4347,tea,4,2.29637812099456
4348,teams,1,4.439258215295897
4349,tear,1,2.282772468938781
4350,tearful,1,4.114834317190859
4351,tears,4,2.0454540432533905
4352,teased,1,4.674450105126281
4353,tedium,1,5.58696011416053
4354,teeth,1,1.5734709587352012
4355,tell,12,1.6564301780543105
4356,temper,5,3.044021916800345
4357,temperament,3,3.951449961416655
4358,tempered,1,3.0292941100901016
4359,temptation,1,2.410479848260015
4360,ten,1,0.5731851000596068
4361,tenants,1,3.5459848533084903
4362,tender,11,3.929303956360119
4363,tenderest,1,4.055993817167925
4364,tent,2,3.077207465785999
4365,tents,3,4.88754332058699
4366,term,1,2.7830281413550377
4367,termed,1,3.853469553056451
4368,terminated,1,4.110514656046342
4369,terrace,2,3.274051137824849
4370,terrible,4,2.5069127052747224
4371,terribly,1,2.837031872577357
4372,than,31,1.8317653403837006
4373,thank,1,1.2980526650463708
4374,thanks,1,2.1732625697341432
4375,that,193,1.6131218886612526
4376,thatches,1,8.458639739044543
4377,the,1182,2.0312358595359665
4378,thee,1,0.6424915003153909
4379,their,77,2.419282152388403
4380,them,36,1.5271588912405998
4381,themselves,3,1.3313028003145562
4382,then,14,1.0582809988994288
4383,there,43,1.725643983563815
4384,therefore,5,2.3399553419258408
4385,these,16,1.8472149334682273
4386,they,56,1.7453002871633136
4387,thickly,1,3.6223578320930643
4388,thin,1,1.2213409335157068
4389,thine,1,2.618967543695692
4390,thing,8,1.3873493803535069
4391,things,14,1.9081037698284073
4392,think,11,1.0583524209522084
4393,thinking,1,0.4716815426924193
4394,thinks,1,1.6722990819528387
4395,thinned,1,5.175225393038771
4396,thirty,1,1.4872838786528106
4397,this,69,1.8540153663148315
4398,thorough,1,3.6040086934248676
4399,thoroughfares,1,4.7614614821159105
4400,those,25,2.4430030399655753
4401,thou,7,2.3339563481503376
4402,though,28,2.3643446597037987
4403,thought,24,1.9610899527274053
4404,thoughtfully,1,2.4514658982313806
4405,thoughtless,12,6.331731660125783
4406,thoughts,4,1.9439270481720126
4407,thousand,4,1.9549755126174257
4408,three,4,1.0055607958888473
4409,threshold,1,2.5596560447307257
4410,threw,3,1.9947439561578815
4411,thrift,1,5.352559408321686
4412,thrilling,1,3.254633051967747
4413,throat,3,2.6326396316640923
4414,throng,5,4.64312763399724
4415,thronged,2,4.583972520160165
4416,throngs,1,5.645229022284506
4417,through,20,1.982205982715797
4418,throughout,1,2.424754476052608
4419,throwing,1,1.9755323875873436
4420,thrown,1,1.3493050866640361
4421,thunderous,1,5.091343909058068
4422,thus,4,1.957099849561274
4423,thy,3,1.8491407616551259
4424,tide,2,3.0688072636607324
4425,tidily,1,7.072345377924652
4426,tidings,1,2.942526427508891
4427,tie,1,2.738327962437131
4428,tied,3,3.2157176357180735
4429,tightened,1,4.047863691084675
4430,till,4,1.039459016224447
4431,tiller,1,4.884423193250746
4432,time,25,1.6236558898894409
4433,times,9,2.5282628839163985
4434,tinge,1,3.9047628474440015
4435,tinkling,1,4.392466053789138
4436,tints,4,5.249814250029844
4437,tiny,1,2.2080212030993174
4438,tips,2,4.367076819784319
4439,tired,2,1.7830267118403158
4440,tis,2,3.2787306035468076
4441,title,1,2.3879020110420526
4442,titles,1,3.9188973583789064
4443,tittering,1,5.750589537942332
4444,to,387,1.5118691612338508
4445,toe,1,3.56578748060467
4446,toes,1,3.533804434751619
4447,together,3,0.9452942598519918
4448,told,11,1.8046434322491285
4449,tone,19,3.41227610283179
4450,tones,6,3.8137147944966188
4451,tongue,2,2.085888939525555
4452,tonic,1,4.829864209000312
4453,tonight,2,3.9332345215253137
4454,too,35,2.3730128568011293
4455,took,11,1.7471943074887681
4456,top,2,1.8286162016610181
4457,toppling,1,5.58696011416053
4458,tormented,1,3.477318832617062
4459,toss,1,3.679516245933013
4460,tossed,1,2.619937946488971
4461,touch,1,0.9666225182232324
4462,touching,1,2.27862308539197
4463,tourneys,1,8.864104847152706
4464,toward,2,1.6170242625669504
4465,towards,3,1.1156448232530096
4466,tower,1,2.3680842892923297
4467,towering,1,3.82067973023346
4468,town,14,3.1005945111930315
4469,trader,2,4.276589596403336
4470,traffic,1,3.6014146582478213
4471,tragedy,1,2.6625819882791704
4472,tragic,2,3.602710834709268
4473,train,3,2.166247892734759
4474,training,1,2.8286234146279505
4475,transforming,1,5.367597285686227
4476,transition,1,4.326143410858066
4477,trappings,4,6.36883541032916
4478,travellers,1,3.0650121926921807
4479,treasures,3,4.419494726177057
4480,treated,2,2.680987415821886
4481,treating,1,3.940480930046081
4482,tree,4,2.601659419316355
4483,trees,2,1.5014595767348824
4484,tremor,1,3.3426439292904604
4485,tremulous,1,3.077207465785999
4486,trib,1,9.557252027712652
4487,tried,2,1.1721056172167468
4488,trifles,1,3.4325686368184476
4489,trim,1,3.7703546463459445
4490,trimmed,1,3.6600981600759113
4491,trio,1,4.369866221871897
4492,trip,1,2.806150558775892
4493,tripping,2,5.168994843288134
4494,tritons,1,7.765492558484597
4495,triumph,1,1.87753838774628
4496,triumphant,2,3.7195215805467123
4497,triumphantly,1,3.5834424158433906
4498,troll,1,6.849201826610442
4499,trooping,1,5.352559408321686
4500,trousers,1,2.9710803728579775
4501,true,2,0.8349163360917575
4502,trust,1,1.045071378119959
4503,try,2,1.3429222307438595
4504,trying,6,2.755227703362757
4505,tune,3,3.968755708514247
4506,tuneful,1,5.868372573598716
4507,turban,1,4.353245340635857
4508,turbans,1,6.03089150309649
4509,turkey,1,4.358754996446827
4510,turn,1,0.34461429668778587
4511,turned,10,1.7053963162170929
4512,turning,2,1.4659307541822417
4513,turns,2,3.1661727861746813
4514,tweed,1,4.821053579318157
4515,twelve,1,1.7782033827870958
4516,twenty,5,2.2717454791898666
4517,twilight,1,2.55146300845915
4518,twins,1,3.560799939093631
4519,twirled,1,5.382864757817015
4520,two,7,0.7446212018288716
4521,umbrella,1,2.9849694850186443
4522,un,1,2.8286234146279505
4523,unabashed,1,5.162802873040214
4524,unable,1,1.795932846764665
4525,unawed,1,8.458639739044543
4526,unchanging,1,5.035463450663611
4527,uncharitable,1,5.5499188424801815
4528,uncle,1,1.0265504862716224
4529,unconcern,1,4.922523039483016
4530,unconcerned,4,5.84979618802578
4531,uncorrupted,1,6.6128130485462115
4532,undaunted,1,5.068615657980512
4533,under,15,2.171276964713439
4534,undergraduates,1,5.79605191201909
4535,underlie,1,6.849201826610442
4536,underlying,1,5.024652534559396
4537,underneath,2,4.014029618068893
4538,understand,2,0.8250281050927555
4539,understanding,1,1.837678038453071
4540,understood,5,2.6399425359257034
4541,undertone,1,3.8402243263064304
4542,undulating,1,4.615609605103348
4543,undulations,1,5.39836894435298
4544,unemployed,1,5.4463781635393405
4545,unfolded,1,3.9188973583789064
4546,unhappy,4,3.063498187860966
4547,unholy,1,4.560039753948537
4548,uniform,4,4.371263846138535
4549,uniforms,3,5.6385844795658375
4550,universe,1,3.0833613313603774
4551,unknown,1,1.7702850250977809
4552,unless,1,1.2039905279787784
4553,unnaturally,2,5.20054320102306
4554,unobtrusively,1,5.819582409429284
4555,unpractical,1,5.479714583806933
4556,unprofitably,1,7.4778104860328165
4557,unpunctual,1,6.9923026702511155
4558,unrighteousness,1,6.512729589989229
4559,unselfish,1,3.9188973583789064
4560,unsparing,1,5.973733089256542
4561,unsteadily,1,4.829864209000312
4562,unstudied,1,6.561519754158661
4563,unsung,1,7.765492558484597
4564,unthinking,1,5.1264352288693384
4565,until,4,1.4412829501473245
4566,untired,1,6.849201826610442
4567,unusually,6,5.108735651769938
4568,unutterable,1,4.181973620028487
4569,unwitting,1,6.3791981973647065
4570,up,28,1.3629635296960896
4571,upon,17,1.1497555370165062
4572,upper,1,2.0081693169003665
4573,uproariously,1,6.156054646050497
4574,upstairs,2,2.6460028594762592
4575,us,18,1.6427358136937293
4576,used,1,0.30107823939329725
4577,useful,1,2.1301078943040364
4578,useless,1,2.0695182662762077
4579,usual,9,2.92115966754955
4580,usually,3,2.948801661010289
4581,ute,1,7.254666934718607
4582,utter,1,2.018224971888657
4583,uttered,1,1.7400292422044854
4584,uttering,1,3.36284663660798
4585,va,1,5.707104426002593
4586,vacation,1,4.186613999584989
4587,vagabondising,1,9.557252027712652
4588,vagaries,1,5.035463450663611
4589,vaguely,4,3.8271522447390773
4590,vain,2,2.0316120526711163
4591,vainly,1,3.288155744006391
4592,vale,1,4.427353312789578
4593,vales,2,6.536827141568289
4594,valley,1,1.5865116377055566
4595,vanish,1,3.7253695504291353
4596,vanished,2,2.751529474295667
4597,variations,1,4.637271101884528
4598,variegated,1,5.531900336977503
4599,variety,1,2.823850135875293
4600,various,1,1.461958250868004
4601,vases,1,4.310227955552166
4602,vaudeville,1,6.338376202844452
4603,vault,1,3.484207493612247
4604,ve,2,0.3411781238887087
4605,veins,1,2.6073955727118796
4606,veld,1,4.97228454904208
4607,velvet,1,2.478067633102984
4608,venomous,1,4.865904145483508
4609,ventured,1,2.219664284174056
4610,vermouth,1,7.072345377924652
4611,very,87,2.715084095555576
4612,vessels,1,3.5988273346828703
4613,vestments,1,5.308756785663293
4614,victory,1,2.575317350556263
4615,vient,1,6.918194698097394
4616,view,1,0.8532473742296081
4617,views,1,2.1560207632996375
4618,villa,1,3.3267705801341703
4619,village,1,1.0761006076436803
4620,vine,1,4.093420222687042
4621,vines,2,4.852236506754845
4622,violently,1,2.590284889098669
4623,violin,1,3.36284663660798
4624,virtue,2,2.765468924982936
4625,visions,9,5.164175556852186
4626,visit,1,0.9036067131609148
4627,visited,1,2.38176231408843
4628,visiting,1,3.016222028522749
4629,visitors,2,3.1959495501396566
4630,vitality,2,4.409757550899199
4631,vivacious,3,5.6254263949883265
4632,vivaciously,1,6.1232648232275055
4633,vivid,2,3.440256758157461
4634,vogie,1,9.557252027712652
4635,voice,21,2.361386196660667
4636,voices,10,3.7830110894078897
4637,volatile,4,6.338376202844452
4638,voluminous,1,5.150532780448399
4639,voluptuous,1,4.5736454060043155
4640,waistband,1,5.773062393794391
4641,waiter,1,3.026374399986767
4642,waiting,1,0.6832239051563171
4643,walk,6,2.3694688952155936
4644,walked,5,1.8965723641347092
4645,walking,1,1.2341291401249175
4646,walls,4,2.6472492761900357
4647,waltz,1,3.9850979955348875
4648,wander,1,3.0351592295425
4649,wandered,3,3.176000185215736
4650,wandering,1,2.3037816450281245
4651,want,5,1.2070583769925844
4652,wanted,2,1.1378921966451778
4653,wanton,1,4.274048298974663
4654,wants,2,2.190490873694321
4655,war,3,2.1815786259758005
4656,warblers,1,7.4778104860328165
4657,wardrobe,1,3.6573546741301604
4658,warlike,1,4.439258215295897
4659,warm,1,1.1763368545890425
4660,warmed,1,3.373103136775169
4661,warrant,1,2.863928359442703
4662,was,463,2.420049135752011
4663,wash,1,2.6965883562643658
4664,washed,1,2.746007649111359
4665,wasted,1,2.622854817784094
4666,wat,1,6.666880269816487
4667,watch,4,2.4030273721128084
4668,watched,4,2.3343211119698117
4669,watching,2,1.8601307104300269
4670,water,6,1.9291398010701766
4671,wave,2,2.9648926597498115
4672,waved,3,3.4245773120531466
4673,waves,2,2.917376193886116
4674,way,11,1.1611176861235173
4675,ways,1,1.2175122616935088
4676,wayside,1,4.019917760694115
4677,we,50,1.9423480485347562
4678,wealth,2,2.4026366707989895
4679,wear,3,2.8096655008833364
4680,wearily,1,3.3248040111621293
4681,wearing,1,2.52816446356299
4682,wearisome,1,4.210144496995183
4683,wears,1,3.593672684094206
4684,weather,1,1.5589166317596697
4685,web,1,4.027822940201228
4686,wedding,5,3.6851342382372363
4687,week,4,1.9306818214219919
4688,weeks,3,2.278393068139662
4689,weep,1,2.894119331721849
4690,welcome,3,2.6551795318660134
4691,well,25,2.0277811251208835
4692,went,21,1.9964525751925473
4693,were,139,2.5366370839822774
4694,westward,1,3.402393933696234
4695,wet,1,1.8363467757758734
4696,whales,2,4.68971757725707
4697,wharf,1,4.651977249274222
4698,what,22,1.1648905190379117
4699,whatever,4,2.2598223265286745
4700,wheels,1,2.605479863313741
4701,when,55,2.0423730035831626
4702,where,25,2.177420269323849
4703,whereas,2,3.6725378505515507
4704,wherefore,3,5.209126944714452
4705,whether,5,1.8535222583710995
4706,which,85,1.9308825066192654
4707,while,20,2.1920402566227297
4708,whims,1,4.629998342555448
4709,whimsical,1,4.0004239660131145
4710,whin,1,5.8936903815830055
4711,whining,1,4.353245340635857
4712,whirl,5,5.105233021218735
4713,whisper,3,2.919993996428195
4714,whispered,2,1.7380175738535821
4715,whispering,2,3.5374430075955274
4716,whistle,1,2.919993996428195
4717,whistling,1,3.526566767451389
4718,white,12,2.210543137202319
4719,whitewashed,1,4.520299425299023
4720,whittle,1,6.6128130485462115
4721,who,53,1.9287802872208142
4722,whole,13,2.393245807157186
4723,wholly,1,1.7558607074211663
4724,whom,3,0.7151291498179672
4725,whose,21,3.016634399662613
4726,why,8,1.9110774899767033
4727,wicked,1,1.9099431953564139
4728,wide,4,2.5310472685309713
4729,widen,1,5.606008309131225
4730,widow,5,3.707351044926457
4731,widowed,1,4.533371506866376
4732,wife,6,1.565321507860175
4733,wild,5,2.299685304813185
4734,wildness,1,4.181973620028487
4735,wilful,2,4.517057931374852
4736,will,31,1.4369127403788944
4737,willing,2,2.3855952049441376
4738,willingly,2,3.547211095031735
4739,wilt,1,2.8565209181648417
4740,wind,3,1.9290587079346662
4741,window,11,2.6306749944899273
4742,windows,2,1.9932729222751675
4743,winds,1,2.855291661710112
4744,wine,3,2.433042185567102
4745,winning,1,3.1340050641791324
4746,winsome,2,6.139525344099286
4747,winter,7,3.2504555002003204
4748,wisdom,1,1.9704484925500714
4749,wise,1,1.5193857930030343
4750,wish,9,2.1262156836971786
4751,wished,3,1.887756776704958
4752,wistful,1,3.6628491934478014
4753,wit,3,3.542722207673674
4754,witchery,1,5.750589537942332
4755,witching,1,5.843679961008344
4756,with,391,2.68267275011767
4757,withal,1,4.239132033868436
4758,withdrew,1,2.4839823102529417
4759,within,1,0.22788494931482858
4760,without,11,1.5084347001622445
4761,witness,1,2.168305930094215
4762,witnessed,1,2.987770607298356
4763,witted,1,4.2589346611646155
4764,witticism,1,6.060744466246172
4765,witty,5,5.65326119398177
4766,wizen,1,7.072345377924652
4767,woeful,1,5.226518687426321
4768,woke,1,2.701843229102724
4769,wolves,1,3.1131207710122117
4770,woman,10,1.5087193679017266
4771,womanhood,1,3.6356736080688363
4772,women,12,2.477857040283421
4773,won,4,1.5910122511531848
4774,wonder,3,1.6782129085623203
4775,wonderful,2,1.9326330415532538
4776,wonderfully,1,3.0455066980679244
4777,wondering,1,1.7649031035996146
4778,wood,4,2.6722537358531313
4779,woodland,1,4.150080256252533
4780,woods,6,3.3748228276546954
4781,wool,1,3.5410948680142984
4782,word,6,1.5442951065045996
4783,words,9,1.8109513654812128
4784,wore,7,3.2413774972532132
4785,work,1,-0.35345936991279553
4786,world,48,3.246727872460634
4787,worldlings,1,6.784663305472871
4788,worldly,1,2.7864626038036726
4789,worn,3,2.70430498522551
4790,worse,3,2.121027689791929
4791,worst,1,1.4411335961032863
4792,worth,1,1.0277350866075825
4793,would,49,1.5675255596459583
4794,wrapped,3,3.553364960606113
4795,write,1,0.7840222416801793
4796,writes,1,3.3876412952211963
4797,writing,2,1.954601097636453
4798,wrong,3,1.7808568303323657
4799,wrote,1,1.1804709900131598
4800,yard,1,1.964381739867834
4801,ye,5,2.0184377604839914
4802,year,4,1.7036472146148156
4803,years,7,1.522667287871053
4804,yellow,6,3.2272340777796327
4805,yerks,1,8.864104847152706
4806,yesterday,3,2.5874613578110623
4807,yet,33,2.653869933542738
4808,yield,1,2.6435146770529676
4809,yielded,2,3.2555492224395266
4810,yn,1,7.611341878657338
4811,yonder,1,2.0092230577776378
4812,you,77,0.9498003559053589
4813,young,98,3.6860832368274457
4814,younger,4,3.164079421374218
4815,your,19,1.0344535228282803
4816,yourself,1,0.29678904633325875
4817,youth,22,4.007468729209456
4818,youthful,4,4.260185443066268
4819,youthfulness,1,5.568267981148377
4820,youths,4,5.5499188424801815
4821,zeal,1,3.0381047397722565
4822,zenith,1,5.150532780448399
